P,W,lifo_total_errors,fifo_total_errors,lifo_first_error,fifo_first_error,lifo_gaps,fifo_gaps,lifo_nonmonotone,fifo_nonmonotone
2,1,7,0,5,-1,0,0,0,0
3,1,9,0,3,-1,1,0,1,0
3,2,9,0,7,-1,0,0,0,0
4,1,10,0,4,-1,1,0,1,0
4,2,11,0,4,-1,1,0,1,0
4,3,11,0,9,-1,0,0,0,0
5,1,12,0,4,-1,1,0,1,0
5,2,12,0,5,-1,1,0,1,0
5,3,13,0,5,-1,1,0,1,0
5,4,13,0,11,-1,0,0,0,0
6,1,14,0,3,-1,2,0,1,0
6,2,14,0,5,-1,1,0,1,0
6,3,14,0,6,-1,1,0,1,0
6,4,15,0,6,-1,1,0,1,0
6,5,15,0,13,-1,0,0,0,0
7,1,15,0,5,-1,1,0,1,0
7,2,15,0,6,-1,1,0,1,0
7,3,16,0,6,-1,1,0,1,0
7,4,16,0,7,-1,1,0,1,0
7,5,17,0,7,-1,1,0,1,0
7,6,17,0,15,-1,0,0,0,0
8,1,17,0,4,-1,2,0,1,0
8,2,18,0,4,-1,2,0,1,0
8,3,17,0,7,-1,1,0,1,0
8,4,18,0,7,-1,1,0,1,0
8,5,18,0,8,-1,1,0,1,0
8,6,19,0,8,-1,1,0,1,0
8,7,19,0,17,-1,0,0,0,0
9,1,20,0,3,-1,2,0,1,0
9,2,18,0,7,-1,1,0,1,0
9,3,19,0,7,-1,1,0,1,0
9,4,19,0,8,-1,1,0,1,0
9,5,20,0,8,-1,1,0,1,0
9,6,20,0,9,-1,1,0,1,0
9,7,21,0,9,-1,1,0,1,0
9,8,21,0,19,-1,0,0,0,0
10,1,20,0,5,-1,2,0,1,0
10,2,21,0,5,-1,2,0,1,0
10,3,21,0,5,-1,2,0,1,0
10,4,21,0,8,-1,1,0,1,0
10,5,21,0,9,-1,1,0,1,0
10,6,22,0,9,-1,1,0,1,0
10,7,22,0,10,-1,1,0,1,0
10,8,23,0,10,-1,1,0,1,0
10,9,23,0,21,-1,0,0,0,0
11,1,22,0,5,-1,2,0,1,0
11,2,22,0,5,-1,2,0,1,0
11,3,22,0,8,-1,1,0,1,0
11,4,22,0,9,-1,1,0,1,0
11,5,23,0,9,-1,1,0,1,0
11,6,23,0,10,-1,1,0,1,0
11,7,24,0,10,-1,1,0,1,0
11,8,24,0,11,-1,1,0,1,0
11,9,25,0,11,-1,1,0,1,0
11,10,25,0,23,-1,0,0,0,0
12,1,26,0,3,-1,2,0,1,0
12,2,25,0,4,-1,3,0,1,0
12,3,24,0,6,-1,2,0,1,0
12,4,25,0,6,-1,2,0,1,0
12,5,24,0,10,-1,1,0,1,0
12,6,25,0,10,-1,1,0,1,0
12,7,25,0,11,-1,1,0,1,0
12,8,26,0,11,-1,1,0,1,0
12,9,26,0,12,-1,1,0,1,0
12,10,27,0,12,-1,1,0,1,0
12,11,27,0,25,-1,0,0,0,0
13,1,26,0,4,-1,3,0,1,0
13,2,25,0,6,-1,2,0,1,0
13,3,26,0,6,-1,2,0,1,0
13,4,25,0,10,-1,1,0,1,0
13,5,26,0,10,-1,1,0,1,0
13,6,26,0,11,-1,1,0,1,0
13,7,27,0,11,-1,1,0,1,0
13,8,27,0,12,-1,1,0,1,0
13,9,28,0,12,-1,1,0,1,0
13,10,28,0,13,-1,1,0,1,0
13,11,29,0,13,-1,1,0,1,0
13,12,29,0,27,-1,0,0,0,0
14,1,27,0,6,-1,2,0,1,0
14,2,28,0,6,-1,2,0,1,0
14,3,27,0,7,-1,2,0,1,0
14,4,28,0,7,-1,2,0,1,0
14,5,28,0,7,-1,2,0,1,0
14,6,28,0,11,-1,1,0,1,0
14,7,28,0,12,-1,1,0,1,0
14,8,29,0,12,-1,1,0,1,0
14,9,29,0,13,-1,1,0,1,0
14,10,30,0,13,-1,1,0,1,0
14,11,30,0,14,-1,1,0,1,0
14,12,31,0,14,-1,1,0,1,0
14,13,31,0,29,-1,0,0,0,0
15,1,31,0,3,-1,3,0,1,0
15,2,29,0,5,-1,3,0,1,0
15,3,30,0,5,-1,3,0,1,0
15,4,29,0,7,-1,2,0,1,0
15,5,29,0,11,-1,1,0,1,0
15,6,29,0,12,-1,1,0,1,0
15,7,30,0,12,-1,1,0,1,0
15,8,30,0,13,-1,1,0,1,0
15,9,31,0,13,-1,1,0,1,0
15,10,31,0,14,-1,1,0,1,0
15,11,32,0,14,-1,1,0,1,0
15,12,32,0,15,-1,1,0,1,0
15,13,33,0,15,-1,1,0,1,0
15,14,33,0,31,-1,0,0,0,0
16,1,32,0,4,-1,3,0,1,0
16,2,33,0,4,-1,3,0,1,0
16,3,31,0,7,-1,2,0,1,0
16,4,31,0,8,-1,2,0,1,0
16,5,31,0,8,-1,2,0,1,0
16,6,32,0,8,-1,2,0,1,0
16,7,31,0,13,-1,1,0,1,0
16,8,32,0,13,-1,1,0,1,0
16,9,32,0,14,-1,1,0,1,0
16,10,33,0,14,-1,1,0,1,0
16,11,33,0,15,-1,1,0,1,0
16,12,34,0,15,-1,1,0,1,0
16,13,34,0,16,-1,1,0,1,0
16,14,35,0,16,-1,1,0,1,0
16,15,35,0,33,-1,0,0,0,0
17,1,34,0,4,-1,3,0,1,0
17,2,32,0,7,-1,2,0,1,0
17,3,32,0,8,-1,2,0,1,0
17,4,32,0,8,-1,2,0,1,0
17,5,33,0,8,-1,2,0,1,0
17,6,32,0,13,-1,1,0,1,0
17,7,33,0,13,-1,1,0,1,0
17,8,33,0,14,-1,1,0,1,0
17,9,34,0,14,-1,1,0,1,0
17,10,34,0,15,-1,1,0,1,0
17,11,35,0,15,-1,1,0,1,0
17,12,35,0,16,-1,1,0,1,0
17,13,36,0,16,-1,1,0,1,0
17,14,36,0,17,-1,1,0,1,0
17,15,37,0,17,-1,1,0,1,0
17,16,37,0,35,-1,0,0,0,0
18,1,36,0,3,-1,3,0,1,0
18,2,35,0,6,-1,3,0,1,0
18,3,35,0,6,-1,3,0,1,0
18,4,36,0,6,-1,3,0,1,0
18,5,34,0,9,-1,2,0,1,0
18,6,35,0,9,-1,2,0,1,0
18,7,35,0,9,-1,2,0,1,0
18,8,35,0,14,-1,1,0,1,0
18,9,35,0,15,-1,1,0,1,0
18,10,36,0,15,-1,1,0,1,0
18,11,36,0,16,-1,1,0,1,0
18,12,37,0,16,-1,1,0,1,0
18,13,37,0,17,-1,1,0,1,0
18,14,38,0,17,-1,1,0,1,0
18,15,38,0,18,-1,1,0,1,0
18,16,39,0,18,-1,1,0,1,0
18,17,39,0,37,-1,0,0,0,0
19,1,36,0,6,-1,3,0,1,0
19,2,36,0,6,-1,3,0,1,0
19,3,37,0,6,-1,3,0,1,0
19,4,35,0,9,-1,2,0,1,0
19,5,36,0,9,-1,2,0,1,0
19,6,36,0,9,-1,2,0,1,0
19,7,36,0,14,-1,1,0,1,0
19,8,36,0,15,-1,1,0,1,0
19,9,37,0,15,-1,1,0,1,0
19,10,37,0,16,-1,1,0,1,0
19,11,38,0,16,-1,1,0,1,0
19,12,38,0,17,-1,1,0,1,0
19,13,39,0,17,-1,1,0,1,0
19,14,39,0,18,-1,1,0,1,0
19,15,40,0,18,-1,1,0,1,0
19,16,40,0,19,-1,1,0,1,0
19,17,41,0,19,-1,1,0,1,0
19,18,41,0,39,-1,0,0,0,0
20,1,40,0,4,-1,3,0,1,0
20,2,41,0,4,-1,3,0,1,0
20,3,38,0,5,-1,3,0,1,0
20,4,38,0,9,-1,2,0,1,0
20,5,38,0,9,-1,2,0,1,0
20,6,38,0,10,-1,2,0,1,0
20,7,38,0,10,-1,2,0,1,0
20,8,39,0,10,-1,2,0,1,0
20,9,38,0,16,-1,1,0,1,0
20,10,39,0,16,-1,1,0,1,0
20,11,39,0,17,-1,1,0,1,0
20,12,40,0,17,-1,1,0,1,0
20,13,40,0,18,-1,1,0,1,0
20,14,41,0,18,-1,1,0,1,0
20,15,41,0,19,-1,1,0,1,0
20,16,42,0,19,-1,1,0,1,0
20,17,42,0,20,-1,1,0,1,0
20,18,43,0,20,-1,1,0,1,0
20,19,43,0,41,-1,0,0,0,0
21,1,44,0,3,-1,2,0,1,0
21,2,40,0,5,-1,4,0,1,0
21,3,40,0,7,-1,3,0,1,0
21,4,40,0,7,-1,3,0,1,0
21,5,40,0,7,-1,3,0,1,0
21,6,39,0,10,-1,2,0,1,0
21,7,40,0,10,-1,2,0,1,0
21,8,39,0,16,-1,1,0,1,0
21,9,40,0,16,-1,1,0,1,0
21,10,40,0,17,-1,1,0,1,0
21,11,41,0,17,-1,1,0,1,0
21,12,41,0,18,-1,1,0,1,0
21,13,42,0,18,-1,1,0,1,0
21,14,42,0,19,-1,1,0,1,0
21,15,43,0,19,-1,1,0,1,0
21,16,43,0,20,-1,1,0,1,0
21,17,44,0,20,-1,1,0,1,0
21,18,44,0,21,-1,1,0,1,0
21,19,45,0,21,-1,1,0,1,0
21,20,45,0,43,-1,0,0,0,0
22,1,42,0,5,-1,4,0,1,0
22,2,42,0,7,-1,3,0,1,0
22,3,42,0,7,-1,3,0,1,0
22,4,42,0,7,-1,3,0,1,0
22,5,41,0,10,-1,2,0,1,0
22,6,42,0,10,-1,2,0,1,0
22,7,41,0,11,-1,2,0,1,0
22,8,42,0,11,-1,2,0,1,0
22,9,42,0,11,-1,2,0,1,0
22,10,42,0,17,-1,1,0,1,0
22,11,42,0,18,-1,1,0,1,0
22,12,43,0,18,-1,1,0,1,0
22,13,43,0,19,-1,1,0,1,0
22,14,44,0,19,-1,1,0,1,0
22,15,44,0,20,-1,1,0,1,0
22,16,45,0,20,-1,1,0,1,0
22,17,45,0,21,-1,1,0,1,0
22,18,46,0,21,-1,1,0,1,0
22,19,46,0,22,-1,1,0,1,0
22,20,47,0,22,-1,1,0,1,0
22,21,47,0,45,-1,0,0,0,0
23,1,43,0,7,-1,3,0,1,0
23,2,43,0,7,-1,3,0,1,0
23,3,43,0,7,-1,3,0,1,0
23,4,42,0,10,-1,2,0,1,0
23,5,43,0,10,-1,2,0,1,0
23,6,42,0,11,-1,2,0,1,0
23,7,43,0,11,-1,2,0,1,0
23,8,43,0,11,-1,2,0,1,0
23,9,43,0,17,-1,1,0,1,0
23,10,43,0,18,-1,1,0,1,0
23,11,44,0,18,-1,1,0,1,0
23,12,44,0,19,-1,1,0,1,0
23,13,45,0,19,-1,1,0,1,0
23,14,45,0,20,-1,1,0,1,0
23,15,46,0,20,-1,1,0,1,0
23,16,46,0,21,-1,1,0,1,0
23,17,47,0,21,-1,1,0,1,0
23,18,47,0,22,-1,1,0,1,0
23,19,48,0,22,-1,1,0,1,0
23,20,48,0,23,-1,1,0,1,0
23,21,49,0,23,-1,1,0,1,0
23,22,49,0,47,-1,0,0,0,0
24,1,49,0,3,-1,3,0,1,0
24,2,48,0,4,-1,4,0,1,0
24,3,46,0,6,-1,4,0,1,0
24,4,47,0,6,-1,4,0,1,0
24,5,45,0,8,-1,3,0,1,0
24,6,46,0,8,-1,3,0,1,0
24,7,45,0,11,-1,2,0,1,0
24,8,45,0,12,-1,2,0,1,0
24,9,45,0,12,-1,2,0,1,0
24,10,46,0,12,-1,2,0,1,0
24,11,45,0,19,-1,1,0,1,0
24,12,46,0,19,-1,1,0,1,0
24,13,46,0,20,-1,1,0,1,0
24,14,47,0,20,-1,1,0,1,0
24,15,47,0,21,-1,1,0,1,0
24,16,48,0,21,-1,1,0,1,0
24,17,48,0,22,-1,1,0,1,0
24,18,49,0,22,-1,1,0,1,0
24,19,49,0,23,-1,1,0,1,0
24,20,50,0,23,-1,1,0,1,0
24,21,50,0,24,-1,1,0,1,0
24,22,51,0,24,-1,1,0,1,0
24,23,51,0,49,-1,0,0,0,0
25,1,50,0,4,-1,3,0,1,0
25,2,48,0,5,-1,4,0,1,0
25,3,49,0,5,-1,4,0,1,0
25,4,46,0,8,-1,3,0,1,0
25,5,47,0,8,-1,3,0,1,0
25,6,46,0,11,-1,2,0,1,0
25,7,46,0,12,-1,2,0,1,0
25,8,46,0,12,-1,2,0,1,0
25,9,47,0,12,-1,2,0,1,0
25,10,46,0,19,-1,1,0,1,0
25,11,47,0,19,-1,1,0,1,0
25,12,47,0,20,-1,1,0,1,0
25,13,48,0,20,-1,1,0,1,0
25,14,48,0,21,-1,1,0,1,0
25,15,49,0,21,-1,1,0,1,0
25,16,49,0,22,-1,1,0,1,0
25,17,50,0,22,-1,1,0,1,0
25,18,50,0,23,-1,1,0,1,0
25,19,51,0,23,-1,1,0,1,0
25,20,51,0,24,-1,1,0,1,0
25,21,52,0,24,-1,1,0,1,0
25,22,52,0,25,-1,1,0,1,0
25,23,53,0,25,-1,1,0,1,0
25,24,53,0,51,-1,0,0,0,0
26,1,50,0,5,-1,4,0,1,0
26,2,51,0,5,-1,4,0,1,0
26,3,48,0,8,-1,3,0,1,0
26,4,49,0,8,-1,3,0,1,0
26,5,48,0,11,-1,2,0,1,0
26,6,48,0,12,-1,2,0,1,0
26,7,48,0,12,-1,2,0,1,0
26,8,49,0,12,-1,2,0,1,0
26,9,48,0,13,-1,2,0,1,0
26,10,49,0,13,-1,2,0,1,0
26,11,49,0,13,-1,2,0,1,0
26,12,49,0,20,-1,1,0,1,0
26,13,49,0,21,-1,1,0,1,0
26,14,50,0,21,-1,1,0,1,0
26,15,50,0,22,-1,1,0,1,0
26,16,51,0,22,-1,1,0,1,0
26,17,51,0,23,-1,1,0,1,0
26,18,52,0,23,-1,1,0,1,0
26,19,52,0,24,-1,1,0,1,0
26,20,53,0,24,-1,1,0,1,0
26,21,53,0,25,-1,1,0,1,0
26,22,54,0,25,-1,1,0,1,0
26,23,54,0,26,-1,1,0,1,0
26,24,55,0,26,-1,1,0,1,0
26,25,55,0,53,-1,0,0,0,0
27,1,54,0,3,-1,4,0,1,0
27,2,50,0,8,-1,3,0,1,0
27,3,51,0,8,-1,3,0,1,0
27,4,50,0,9,-1,3,0,1,0
27,5,50,0,9,-1,3,0,1,0
27,6,50,0,9,-1,3,0,1,0
27,7,51,0,9,-1,3,0,1,0
27,8,49,0,13,-1,2,0,1,0
27,9,50,0,13,-1,2,0,1,0
27,10,50,0,13,-1,2,0,1,0
27,11,50,0,20,-1,1,0,1,0
27,12,50,0,21,-1,1,0,1,0
27,13,51,0,21,-1,1,0,1,0
27,14,51,0,22,-1,1,0,1,0
27,15,52,0,22,-1,1,0,1,0
27,16,52,0,23,-1,1,0,1,0
27,17,53,0,23,-1,1,0,1,0
27,18,53,0,24,-1,1,0,1,0
27,19,54,0,24,-1,1,0,1,0
27,20,54,0,25,-1,1,0,1,0
27,21,55,0,25,-1,1,0,1,0
27,22,55,0,26,-1,1,0,1,0
27,23,56,0,26,-1,1,0,1,0
27,24,56,0,27,-1,1,0,1,0
27,25,57,0,27,-1,1,0,1,0
27,26,57,0,55,-1,0,0,0,0
28,1,54,0,4,-1,4,0,1,0
28,2,55,0,4,-1,4,0,1,0
28,3,53,0,7,-1,4,0,1,0
28,4,53,0,7,-1,4,0,1,0
28,5,53,0,7,-1,4,0,1,0
28,6,53,0,9,-1,3,0,1,0
28,7,51,0,13,-1,2,0,1,0
28,8,52,0,13,-1,2,0,1,0
28,9,52,0,13,-1,2,0,1,0
28,10,52,0,14,-1,2,0,1,0
28,11,52,0,14,-1,2,0,1,0
28,12,53,0,14,-1,2,0,1,0
28,13,52,0,22,-1,1,0,1,0
28,14,53,0,22,-1,1,0,1,0
28,15,53,0,23,-1,1,0,1,0
28,16,54,0,23,-1,1,0,1,0
28,17,54,0,24,-1,1,0,1,0
28,18,55,0,24,-1,1,0,1,0
28,19,55,0,25,-1,1,0,1,0
28,20,56,0,25,-1,1,0,1,0
28,21,56,0,26,-1,1,0,1,0
28,22,57,0,26,-1,1,0,1,0
28,23,57,0,27,-1,1,0,1,0
28,24,58,0,27,-1,1,0,1,0
28,25,58,0,28,-1,1,0,1,0
28,26,59,0,28,-1,1,0,1,0
28,27,59,0,57,-1,0,0,0,0
29,1,56,0,4,-1,4,0,1,0
29,2,54,0,7,-1,4,0,1,0
29,3,54,0,7,-1,4,0,1,0
29,4,54,0,7,-1,4,0,1,0
29,5,54,0,9,-1,3,0,1,0
29,6,52,0,13,-1,2,0,1,0
29,7,53,0,13,-1,2,0,1,0
29,8,53,0,13,-1,2,0,1,0
29,9,53,0,14,-1,2,0,1,0
29,10,53,0,14,-1,2,0,1,0
29,11,54,0,14,-1,2,0,1,0
29,12,53,0,22,-1,1,0,1,0
29,13,54,0,22,-1,1,0,1,0
29,14,54,0,23,-1,1,0,1,0
29,15,55,0,23,-1,1,0,1,0
29,16,55,0,24,-1,1,0,1,0
29,17,56,0,24,-1,1,0,1,0
29,18,56,0,25,-1,1,0,1,0
29,19,57,0,25,-1,1,0,1,0
29,20,57,0,26,-1,1,0,1,0
29,21,58,0,26,-1,1,0,1,0
29,22,58,0,27,-1,1,0,1,0
29,23,59,0,27,-1,1,0,1,0
29,24,59,0,28,-1,1,0,1,0
29,25,60,0,28,-1,1,0,1,0
29,26,60,0,29,-1,1,0,1,0
29,27,61,0,29,-1,1,0,1,0
29,28,61,0,59,-1,0,0,0,0
30,1,60,0,3,-1,4,0,1,0
30,2,59,0,5,-1,4,0,1,0
30,3,59,0,5,-1,4,0,1,0
30,4,58,0,6,-1,4,0,1,0
30,5,55,0,10,-1,3,0,1,0
30,6,56,0,10,-1,3,0,1,0
30,7,56,0,10,-1,3,0,1,0
30,8,56,0,10,-1,3,0,1,0
30,9,55,0,14,-1,2,0,1,0
30,10,56,0,14,-1,2,0,1,0
30,11,55,0,15,-1,2,0,1,0
30,12,56,0,15,-1,2,0,1,0
30,13,56,0,15,-1,2,0,1,0
30,14,56,0,23,-1,1,0,1,0
30,15,56,0,24,-1,1,0,1,0
30,16,57,0,24,-1,1,0,1,0
30,17,57,0,25,-1,1,0,1,0
30,18,58,0,25,-1,1,0,1,0
30,19,58,0,26,-1,1,0,1,0
30,20,59,0,26,-1,1,0,1,0
30,21,59,0,27,-1,1,0,1,0
30,22,60,0,27,-1,1,0,1,0
30,23,60,0,28,-1,1,0,1,0
30,24,61,0,28,-1,1,0,1,0
30,25,61,0,29,-1,1,0,1,0
30,26,62,0,29,-1,1,0,1,0
30,27,62,0,30,-1,1,0,1,0
30,28,63,0,30,-1,1,0,1,0
30,29,63,0,61,-1,0,0,0,0
31,1,60,0,5,-1,4,0,1,0
31,2,60,0,5,-1,4,0,1,0
31,3,59,0,6,-1,4,0,1,0
31,4,56,0,10,-1,3,0,1,0
31,5,57,0,10,-1,3,0,1,0
31,6,57,0,10,-1,3,0,1,0
31,7,57,0,10,-1,3,0,1,0
31,8,56,0,14,-1,2,0,1,0
31,9,57,0,14,-1,2,0,1,0
31,10,56,0,15,-1,2,0,1,0
31,11,57,0,15,-1,2,0,1,0
31,12,57,0,15,-1,2,0,1,0
31,13,57,0,23,-1,1,0,1,0
31,14,57,0,24,-1,1,0,1,0
31,15,58,0,24,-1,1,0,1,0
31,16,58,0,25,-1,1,0,1,0
31,17,59,0,25,-1,1,0,1,0
31,18,59,0,26,-1,1,0,1,0
31,19,60,0,26,-1,1,0,1,0
31,20,60,0,27,-1,1,0,1,0
31,21,61,0,27,-1,1,0,1,0
31,22,61,0,28,-1,1,0,1,0
31,23,62,0,28,-1,1,0,1,0
31,24,62,0,29,-1,1,0,1,0
31,25,63,0,29,-1,1,0,1,0
31,26,63,0,30,-1,1,0,1,0
31,27,64,0,30,-1,1,0,1,0
31,28,64,0,31,-1,1,0,1,0
31,29,65,0,31,-1,1,0,1,0
31,30,65,0,63,-1,0,0,0,0
32,1,64,0,4,-1,3,0,1,0
32,2,63,0,4,-1,5,0,1,0
32,3,59,0,8,-1,4,0,1,0
32,4,60,0,8,-1,4,0,1,0
32,5,60,0,8,-1,4,0,1,0
32,6,60,0,8,-1,4,0,1,0
32,7,58,0,14,-1,2,0,1,0
32,8,59,0,14,-1,2,0,1,0
32,9,58,0,15,-1,2,0,1,0
32,10,59,0,15,-1,2,0,1,0
32,11,59,0,15,-1,2,0,1,0
32,12,59,0,16,-1,2,0,1,0
32,13,59,0,16,-1,2,0,1,0
32,14,60,0,16,-1,2,0,1,0
32,15,59,0,25,-1,1,0,1,0
32,16,60,0,25,-1,1,0,1,0
32,17,60,0,26,-1,1,0,1,0
32,18,61,0,26,-1,1,0,1,0
32,19,61,0,27,-1,1,0,1,0
32,20,62,0,27,-1,1,0,1,0
32,21,62,0,28,-1,1,0,1,0
32,22,63,0,28,-1,1,0,1,0
32,23,63,0,29,-1,1,0,1,0
32,24,64,0,29,-1,1,0,1,0
32,25,64,0,30,-1,1,0,1,0
32,26,65,0,30,-1,1,0,1,0
32,27,65,0,31,-1,1,0,1,0
32,28,66,0,31,-1,1,0,1,0
32,29,66,0,32,-1,1,0,1,0
32,30,67,0,32,-1,1,0,1,0
32,31,67,0,65,-1,0,0,0,0
33,1,66,0,3,-1,4,0,1,0
33,2,61,0,8,-1,4,0,1,0
33,3,62,0,8,-1,4,0,1,0
33,4,62,0,8,-1,4,0,1,0
33,5,62,0,8,-1,4,0,1,0
33,6,60,0,11,-1,3,0,1,0
33,7,61,0,11,-1,3,0,1,0
33,8,60,0,11,-1,3,0,1,0
33,9,61,0,11,-1,3,0,1,0
33,10,60,0,15,-1,2,0,1,0
33,11,60,0,16,-1,2,0,1,0
33,12,60,0,16,-1,2,0,1,0
33,13,61,0,16,-1,2,0,1,0
33,14,60,0,25,-1,1,0,1,0
33,15,61,0,25,-1,1,0,1,0
33,16,61,0,26,-1,1,0,1,0
33,17,62,0,26,-1,1,0,1,0
33,18,62,0,27,-1,1,0,1,0
33,19,63,0,27,-1,1,0,1,0
33,20,63,0,28,-1,1,0,1,0
33,21,64,0,28,-1,1,0,1,0
33,22,64,0,29,-1,1,0,1,0
33,23,65,0,29,-1,1,0,1,0
33,24,65,0,30,-1,1,0,1,0
33,25,66,0,30,-1,1,0,1,0
33,26,66,0,31,-1,1,0,1,0
33,27,67,0,31,-1,1,0,1,0
33,28,67,0,32,-1,1,0,1,0
33,29,68,0,32,-1,1,0,1,0
33,30,68,0,33,-1,1,0,1,0
33,31,69,0,33,-1,1,0,1,0
33,32,69,0,67,-1,0,0,0,0
34,1,63,0,8,-1,4,0,1,0
34,2,64,0,8,-1,4,0,1,0
34,3,64,0,8,-1,4,0,1,0
34,4,64,0,8,-1,4,0,1,0
34,5,62,0,11,-1,3,0,1,0
34,6,63,0,11,-1,3,0,1,0
34,7,62,0,11,-1,3,0,1,0
34,8,63,0,11,-1,3,0,1,0
34,9,62,0,15,-1,2,0,1,0
34,10,62,0,16,-1,2,0,1,0
34,11,62,0,16,-1,2,0,1,0
34,12,63,0,16,-1,2,0,1,0
34,13,62,0,17,-1,2,0,1,0
34,14,63,0,17,-1,2,0,1,0
34,15,63,0,17,-1,2,0,1,0
34,16,63,0,26,-1,1,0,1,0
34,17,63,0,27,-1,1,0,1,0
34,18,64,0,27,-1,1,0,1,0
34,19,64,0,28,-1,1,0,1,0
34,20,65,0,28,-1,1,0,1,0
34,21,65,0,29,-1,1,0,1,0
34,22,66,0,29,-1,1,0,1,0
34,23,66,0,30,-1,1,0,1,0
34,24,67,0,30,-1,1,0,1,0
34,25,67,0,31,-1,1,0,1,0
34,26,68,0,31,-1,1,0,1,0
34,27,68,0,32,-1,1,0,1,0
34,28,69,0,32,-1,1,0,1,0
34,29,69,0,33,-1,1,0,1,0
34,30,70,0,33,-1,1,0,1,0
34,31,70,0,34,-1,1,0,1,0
34,32,71,0,34,-1,1,0,1,0
34,33,71,0,69,-1,0,0,0,0
35,1,67,0,5,-1,5,0,1,0
35,2,67,0,5,-1,5,0,1,0
35,3,67,0,5,-1,5,0,1,0
35,4,64,0,7,-1,4,0,1,0
35,5,65,0,7,-1,4,0,1,0
35,6,63,0,11,-1,3,0,1,0
35,7,64,0,11,-1,3,0,1,0
35,8,63,0,15,-1,2,0,1,0
35,9,63,0,16,-1,2,0,1,0
35,10,63,0,16,-1,2,0,1,0
35,11,64,0,16,-1,2,0,1,0
35,12,63,0,17,-1,2,0,1,0
35,13,64,0,17,-1,2,0,1,0
35,14,64,0,17,-1,2,0,1,0
35,15,64,0,26,-1,1,0,1,0
35,16,64,0,27,-1,1,0,1,0
35,17,65,0,27,-1,1,0,1,0
35,18,65,0,28,-1,1,0,1,0
35,19,66,0,28,-1,1,0,1,0
35,20,66,0,29,-1,1,0,1,0
35,21,67,0,29,-1,1,0,1,0
35,22,67,0,30,-1,1,0,1,0
35,23,68,0,30,-1,1,0,1,0
35,24,68,0,31,-1,1,0,1,0
35,25,69,0,31,-1,1,0,1,0
35,26,69,0,32,-1,1,0,1,0
35,27,70,0,32,-1,1,0,1,0
35,28,70,0,33,-1,1,0,1,0
35,29,71,0,33,-1,1,0,1,0
35,30,71,0,34,-1,1,0,1,0
35,31,72,0,34,-1,1,0,1,0
35,32,72,0,35,-1,1,0,1,0
35,33,73,0,35,-1,1,0,1,0
35,34,73,0,71,-1,0,0,0,0
36,1,74,0,3,-1,2,0,1,0
36,2,73,0,4,-1,3,0,1,0
36,3,69,0,6,-1,5,0,1,0
36,4,70,0,6,-1,5,0,1,0
36,5,67,0,9,-1,4,0,1,0
36,6,68,0,9,-1,4,0,1,0
36,7,67,0,9,-1,4,0,1,0
36,8,66,0,12,-1,3,0,1,0
36,9,66,0,12,-1,3,0,1,0
36,10,67,0,12,-1,3,0,1,0
36,11,65,0,17,-1,2,0,1,0
36,12,66,0,17,-1,2,0,1,0
36,13,66,0,17,-1,2,0,1,0
36,14,66,0,18,-1,2,0,1,0
36,15,66,0,18,-1,2,0,1,0
36,16,67,0,18,-1,2,0,1,0
36,17,66,0,28,-1,1,0,1,0
36,18,67,0,28,-1,1,0,1,0
36,19,67,0,29,-1,1,0,1,0
36,20,68,0,29,-1,1,0,1,0
36,21,68,0,30,-1,1,0,1,0
36,22,69,0,30,-1,1,0,1,0
36,23,69,0,31,-1,1,0,1,0
36,24,70,0,31,-1,1,0,1,0
36,25,70,0,32,-1,1,0,1,0
36,26,71,0,32,-1,1,0,1,0
36,27,71,0,33,-1,1,0,1,0
36,28,72,0,33,-1,1,0,1,0
36,29,72,0,34,-1,1,0,1,0
36,30,73,0,34,-1,1,0,1,0
36,31,73,0,35,-1,1,0,1,0
36,32,74,0,35,-1,1,0,1,0
36,33,74,0,36,-1,1,0,1,0
36,34,75,0,36,-1,1,0,1,0
36,35,75,0,73,-1,0,0,0,0
37,1,74,0,4,-1,3,0,1,0
37,2,70,0,6,-1,5,0,1,0
37,3,71,0,6,-1,5,0,1,0
37,4,68,0,9,-1,4,0,1,0
37,5,69,0,9,-1,4,0,1,0
37,6,68,0,9,-1,4,0,1,0
37,7,67,0,12,-1,3,0,1,0
37,8,67,0,12,-1,3,0,1,0
37,9,68,0,12,-1,3,0,1,0
37,10,66,0,17,-1,2,0,1,0
37,11,67,0,17,-1,2,0,1,0
37,12,67,0,17,-1,2,0,1,0
37,13,67,0,18,-1,2,0,1,0
37,14,67,0,18,-1,2,0,1,0
37,15,68,0,18,-1,2,0,1,0
37,16,67,0,28,-1,1,0,1,0
37,17,68,0,28,-1,1,0,1,0
37,18,68,0,29,-1,1,0,1,0
37,19,69,0,29,-1,1,0,1,0
37,20,69,0,30,-1,1,0,1,0
37,21,70,0,30,-1,1,0,1,0
37,22,70,0,31,-1,1,0,1,0
37,23,71,0,31,-1,1,0,1,0
37,24,71,0,32,-1,1,0,1,0
37,25,72,0,32,-1,1,0,1,0
37,26,72,0,33,-1,1,0,1,0
37,27,73,0,33,-1,1,0,1,0
37,28,73,0,34,-1,1,0,1,0
37,29,74,0,34,-1,1,0,1,0
37,30,74,0,35,-1,1,0,1,0
37,31,75,0,35,-1,1,0,1,0
37,32,75,0,36,-1,1,0,1,0
37,33,76,0,36,-1,1,0,1,0
