n,seed,bw,lifo_err,fifo_err,delta_err,wmin,wmax
20,26,13,0,0,0,3,96
20,26,14,0,0,0,3,96
20,26,15,0,0,0,3,96
20,26,16,0,0,0,3,96
20,26,17,0,0,0,3,96
20,26,18,0,0,0,3,96
20,26,19,0,0,0,3,96
20,26,20,0,0,0,3,96
20,26,21,0,0,0,3,96
20,26,22,0,0,0,3,96
20,26,23,0,0,0,3,96
20,26,24,0,0,0,3,96
20,26,25,0,0,0,3,96
20,26,26,0,0,0,3,96
20,26,27,0,0,0,3,96
20,26,28,0,0,0,3,96
20,26,29,0,0,0,3,96
20,26,30,0,0,0,3,96
20,26,31,0,0,0,3,96
20,26,32,0,0,0,3,96
20,26,33,0,0,0,3,96
20,26,34,0,0,0,3,96
20,26,35,0,0,0,3,96
20,26,36,0,0,0,3,96
20,26,37,0,0,0,3,96
20,26,38,0,0,0,3,96
20,26,39,0,0,0,3,96
20,26,40,0,0,0,3,96
20,26,41,0,0,0,3,96
20,26,42,0,0,0,3,96
20,26,43,0,0,0,3,96
20,26,44,0,0,0,3,96
20,26,45,0,0,0,3,96
20,26,46,0,0,0,3,96
20,26,47,0,0,0,3,96
20,26,48,1,0,0,3,96
20,26,49,1,0,0,3,96
20,26,50,1,0,0,3,96
20,26,51,1,0,0,3,96
20,26,52,1,0,0,3,96
20,26,53,1,0,0,3,96
20,26,54,1,0,0,3,96
20,26,55,1,0,0,3,96
20,26,56,1,0,0,3,96
20,26,57,1,0,0,3,96
20,26,58,1,0,0,3,96
20,26,59,1,0,0,3,96
20,26,60,0,0,0,3,96
20,26,61,0,0,0,3,96
20,26,62,0,0,0,3,96
20,26,63,1,1,0,3,96
20,26,64,1,1,0,3,96
20,26,65,1,1,0,3,96
20,26,66,1,1,0,3,96
20,26,67,1,1,0,3,96
20,26,68,1,1,0,3,96
20,26,69,1,1,0,3,96
20,26,70,1,1,0,3,96
20,26,71,1,1,0,3,96
20,26,72,1,1,0,3,96
20,26,73,1,1,0,3,96
20,26,74,1,1,0,3,96
20,26,75,1,1,0,3,96
20,26,76,1,1,0,3,96
20,26,77,1,1,0,3,96
20,26,78,1,0,0,3,96
20,26,79,0,0,0,3,96
20,26,80,0,0,0,3,96
20,26,81,0,0,0,3,96
20,26,82,0,0,0,3,96
20,26,83,0,0,0,3,96
20,26,84,0,0,0,3,96
20,26,85,0,0,0,3,96
20,26,86,0,0,0,3,96
20,26,87,0,0,0,3,96
20,26,88,0,0,0,3,96
20,26,89,0,0,0,3,96
20,26,90,0,0,0,3,96
20,26,91,0,0,0,3,96
20,26,92,0,0,0,3,96
20,26,93,0,0,0,3,96
20,26,94,0,0,0,3,96
20,26,95,1,0,0,3,96
20,26,96,1,0,0,3,96
20,26,97,1,0,0,3,96
20,26,98,1,0,0,3,96
20,26,99,1,0,0,3,96
20,26,100,1,0,0,3,96
20,26,101,1,0,0,3,96
20,26,102,1,0,0,3,96
20,26,103,1,0,0,3,96
20,26,104,1,0,0,3,96
20,26,105,1,0,0,3,96
20,26,106,1,0,0,3,96
20,26,107,1,0,0,3,96
20,26,108,1,0,0,3,96
20,26,109,1,0,0,3,96
20,26,110,1,0,0,3,96
20,26,111,1,0,0,3,96
20,26,112,1,0,0,3,96
20,26,113,1,0,0,3,96
20,26,114,1,0,0,3,96
20,26,115,1,0,0,3,96
20,26,116,1,0,0,3,96
20,26,117,1,0,0,3,96
20,26,118,1,0,0,3,96
20,26,119,1,0,0,3,96
20,26,120,1,0,0,3,96
20,26,121,1,0,0,3,96
20,26,122,1,0,0,3,96
20,26,123,1,0,0,3,96
20,26,124,1,0,0,3,96
20,26,125,1,1,0,3,96
20,26,126,1,1,0,3,96
20,26,127,1,1,0,3,96
20,26,128,1,1,0,3,96
20,26,129,1,1,0,3,96
20,26,130,1,1,0,3,96
20,26,131,1,1,0,3,96
20,26,132,1,1,0,3,96
20,26,133,1,1,0,3,96
20,26,134,1,1,0,3,96
20,26,135,1,1,0,3,96
20,26,136,1,1,0,3,96
20,26,137,1,1,0,3,96
20,26,138,1,1,0,3,96
20,26,139,1,1,0,3,96
20,26,140,1,1,0,3,96
20,26,141,1,1,0,3,96
20,26,142,1,1,0,3,96
20,26,143,1,1,0,3,96
20,26,144,1,1,0,3,96
20,26,145,1,1,0,3,96
20,26,146,1,1,0,3,96
20,26,147,1,1,0,3,96
20,26,148,1,1,0,3,96
20,26,149,1,1,0,3,96
20,26,150,1,1,0,3,96
20,27,2,0,0,0,1,96
20,27,3,0,0,0,1,96
20,27,4,0,0,0,1,96
20,27,5,0,0,0,1,96
20,27,6,0,0,0,1,96
20,27,7,0,0,0,1,96
20,27,8,0,0,0,1,96
20,27,9,0,0,0,1,96
20,27,10,0,0,0,1,96
20,27,11,0,0,0,1,96
20,27,12,0,0,0,1,96
20,27,13,0,0,0,1,96
20,27,14,0,0,0,1,96
20,27,15,0,0,0,1,96
20,27,16,0,0,0,1,96
20,27,17,0,0,0,1,96
20,27,18,0,0,0,1,96
20,27,19,0,0,0,1,96
20,27,20,0,0,0,1,96
20,27,21,0,0,0,1,96
20,27,22,0,0,0,1,96
20,27,23,0,0,0,1,96
20,27,24,0,0,0,1,96
20,27,25,0,0,0,1,96
20,27,26,0,0,0,1,96
20,27,27,0,0,0,1,96
20,27,28,0,0,0,1,96
20,27,29,0,0,0,1,96
20,27,30,0,0,0,1,96
20,27,31,0,0,0,1,96
20,27,32,0,0,0,1,96
20,27,33,0,0,0,1,96
20,27,34,0,0,0,1,96
20,27,35,0,0,0,1,96
20,27,36,0,0,0,1,96
20,27,37,0,0,0,1,96
20,27,38,0,0,0,1,96
20,27,39,0,0,0,1,96
20,27,40,1,1,0,1,96
20,27,41,1,1,0,1,96
20,27,42,0,1,0,1,96
20,27,43,0,0,0,1,96
20,27,44,0,0,0,1,96
20,27,45,0,0,0,1,96
20,27,46,0,0,0,1,96
20,27,47,0,0,0,1,96
20,27,48,0,0,0,1,96
20,27,49,1,0,0,1,96
20,27,50,1,0,0,1,96
20,27,51,1,0,0,1,96
20,27,52,1,0,0,1,96
20,27,53,1,1,0,1,96
20,27,54,1,1,0,1,96
20,27,55,1,1,0,1,96
20,27,56,1,1,0,1,96
20,27,57,1,1,0,1,96
20,27,58,1,1,0,1,96
20,27,59,1,1,0,1,96
20,27,60,1,1,0,1,96
20,27,61,1,1,0,1,96
20,27,62,1,1,0,1,96
20,27,63,1,1,0,1,96
20,27,64,1,0,0,1,96
20,27,65,1,0,0,1,96
20,27,66,1,0,0,1,96
20,27,67,1,0,0,1,96
20,27,68,1,0,0,1,96
20,27,69,1,0,0,1,96
20,27,70,1,0,0,1,96
20,27,71,1,0,0,1,96
20,27,72,1,0,0,1,96
20,27,73,1,0,0,1,96
20,27,74,1,0,0,1,96
20,27,75,1,0,0,1,96
20,27,76,1,0,0,1,96
20,27,77,1,0,0,1,96
20,27,78,1,0,0,1,96
20,27,79,1,1,0,1,96
20,27,80,1,1,0,1,96
20,27,81,1,1,0,1,96
20,27,82,1,1,0,1,96
20,27,83,1,1,0,1,96
20,27,84,1,1,0,1,96
20,27,85,1,1,0,1,96
20,27,86,1,1,0,1,96
20,27,87,1,1,0,1,96
20,27,88,1,1,0,1,96
20,27,89,1,1,0,1,96
20,27,90,1,1,0,1,96
20,27,91,1,1,0,1,96
20,27,92,1,1,0,1,96
20,27,93,1,1,0,1,96
20,27,94,1,1,0,1,96
20,27,95,1,1,0,1,96
20,27,96,1,1,0,1,96
20,27,97,1,1,0,1,96
20,27,98,1,1,0,1,96
20,27,99,1,1,0,1,96
20,27,100,1,1,0,1,96
20,27,101,1,1,0,1,96
20,27,102,1,1,0,1,96
20,27,103,1,1,0,1,96
20,27,104,1,1,0,1,96
20,27,105,1,1,0,1,96
20,27,106,1,1,0,1,96
20,27,107,1,1,0,1,96
20,27,108,1,1,0,1,96
20,27,109,1,1,0,1,96
20,27,110,1,1,0,1,96
20,27,111,1,1,0,1,96
20,27,112,1,1,0,1,96
20,27,113,1,1,0,1,96
20,27,114,1,1,0,1,96
20,27,115,1,1,0,1,96
20,27,116,1,1,0,1,96
20,27,117,1,1,0,1,96
20,27,118,1,1,0,1,96
20,27,119,1,1,0,1,96
20,27,120,1,1,0,1,96
20,27,121,1,1,0,1,96
20,27,122,1,1,0,1,96
20,27,123,1,1,0,1,96
20,27,124,1,1,0,1,96
20,27,125,1,1,0,1,96
20,27,126,1,1,0,1,96
20,27,127,1,1,0,1,96
20,27,128,1,1,0,1,96
20,27,129,1,1,0,1,96
20,27,130,1,1,0,1,96
20,27,131,1,1,0,1,96
20,27,132,1,1,0,1,96
20,27,133,1,1,0,1,96
20,27,134,1,1,0,1,96
20,27,135,1,1,0,1,96
20,27,136,1,1,0,1,96
20,27,137,1,1,0,1,96
20,27,138,1,1,0,1,96
20,27,139,1,1,0,1,96
20,27,140,1,1,0,1,96
20,27,141,1,1,0,1,96
20,27,142,1,1,0,1,96
20,27,143,1,1,0,1,96
20,27,144,1,1,0,1,96
20,27,145,1,1,0,1,96
20,27,146,1,1,0,1,96
20,27,147,1,1,0,1,96
20,27,148,1,1,0,1,96
20,27,149,1,1,0,1,96
20,27,150,1,1,0,1,96
20,28,2,0,0,0,1,98
20,28,3,0,0,0,1,98
20,28,4,0,0,0,1,98
20,28,5,0,0,0,1,98
20,28,6,0,0,0,1,98
20,28,7,0,0,0,1,98
20,28,8,0,0,0,1,98
20,28,9,0,0,0,1,98
20,28,10,0,0,0,1,98
20,28,11,0,0,0,1,98
20,28,12,0,1,0,1,98
20,28,13,0,0,0,1,98
20,28,14,0,0,0,1,98
20,28,15,0,1,0,1,98
20,28,16,0,0,0,1,98
20,28,17,0,1,0,1,98
20,28,18,0,1,0,1,98
20,28,19,0,0,0,1,98
20,28,20,0,1,0,1,98
20,28,21,0,1,0,1,98
20,28,22,0,0,0,1,98
20,28,23,0,0,0,1,98
20,28,24,0,1,0,1,98
20,28,25,0,1,0,1,98
20,28,26,1,1,0,1,98
20,28,27,0,1,0,1,98
20,28,28,0,0,0,1,98
20,28,29,0,0,0,1,98
20,28,30,0,1,0,1,98
20,28,31,0,1,0,1,98
20,28,32,1,1,0,1,98
20,28,33,1,1,0,1,98
20,28,34,1,1,0,1,98
20,28,35,1,1,0,1,98
20,28,36,0,1,0,1,98
20,28,37,0,0,0,1,98
20,28,38,0,0,0,1,98
20,28,39,0,0,0,1,98
20,28,40,0,1,0,1,98
20,28,41,0,1,0,1,98
20,28,42,0,1,0,1,98
20,28,43,1,1,0,1,98
20,28,44,1,1,0,1,98
20,28,45,1,1,0,1,98
20,28,46,1,1,0,1,98
20,28,47,1,1,0,1,98
20,28,48,0,1,0,1,98
20,28,49,0,1,0,1,98
20,28,50,0,1,0,1,98
20,28,51,0,1,0,1,98
20,28,52,0,1,0,1,98
20,28,53,0,1,0,1,98
20,28,54,0,1,0,1,98
20,28,55,0,0,0,1,98
20,28,56,0,0,0,1,98
20,28,57,0,0,0,1,98
20,28,58,0,0,0,1,98
20,28,59,0,1,0,1,98
20,28,60,0,1,0,1,98
20,28,61,0,1,0,1,98
20,28,62,0,1,0,1,98
20,28,63,1,1,0,1,98
20,28,64,1,1,0,1,98
20,28,65,1,1,0,1,98
20,28,66,1,1,0,1,98
20,28,67,1,1,0,1,98
20,28,68,1,1,0,1,98
20,28,69,1,1,0,1,98
20,28,70,1,1,0,1,98
20,28,71,1,1,0,1,98
20,28,72,1,1,0,1,98
20,28,73,1,1,0,1,98
20,28,74,1,1,0,1,98
20,28,75,1,1,0,1,98
20,28,76,1,1,0,1,98
20,28,77,1,1,0,1,98
20,28,78,1,1,0,1,98
20,28,79,1,1,0,1,98
20,28,80,1,1,0,1,98
20,28,81,1,1,0,1,98
20,28,82,1,1,0,1,98
20,28,83,1,1,0,1,98
20,28,84,1,1,0,1,98
20,28,85,1,1,0,1,98
20,28,86,1,1,0,1,98
20,28,87,1,1,0,1,98
20,28,88,1,1,0,1,98
20,28,89,1,1,0,1,98
20,28,90,1,1,0,1,98
20,28,91,1,1,0,1,98
20,28,92,1,1,0,1,98
20,28,93,1,1,0,1,98
20,28,94,1,1,0,1,98
20,28,95,1,1,0,1,98
20,28,96,1,1,0,1,98
20,28,97,1,1,0,1,98
20,28,98,1,1,0,1,98
20,28,99,1,1,0,1,98
20,28,100,1,1,0,1,98
20,28,101,1,1,0,1,98
20,28,102,1,1,0,1,98
20,28,103,1,1,0,1,98
20,28,104,1,1,0,1,98
20,28,105,1,1,0,1,98
20,28,106,1,1,0,1,98
20,28,107,1,1,0,1,98
20,28,108,1,1,0,1,98
20,28,109,1,0,0,1,98
20,28,110,1,0,0,1,98
20,28,111,1,0,0,1,98
20,28,112,1,0,0,1,98
20,28,113,1,0,0,1,98
20,28,114,1,0,0,1,98
20,28,115,1,0,0,1,98
20,28,116,1,0,0,1,98
20,28,117,1,0,0,1,98
20,28,118,1,1,0,1,98
20,28,119,1,1,0,1,98
20,28,120,1,1,0,1,98
20,28,121,1,1,0,1,98
20,28,122,1,1,0,1,98
20,28,123,1,1,0,1,98
20,28,124,1,1,0,1,98
20,28,125,1,1,0,1,98
20,28,126,1,1,0,1,98
20,28,127,1,1,0,1,98
20,28,128,1,1,0,1,98
20,28,129,1,1,0,1,98
20,28,130,1,1,0,1,98
20,28,131,1,1,0,1,98
20,28,132,1,1,0,1,98
20,28,133,1,1,0,1,98
20,28,134,1,1,0,1,98
20,28,135,1,1,0,1,98
20,28,136,1,1,0,1,98
20,28,137,1,1,0,1,98
20,28,138,1,1,0,1,98
20,28,139,1,1,0,1,98
20,28,140,1,1,0,1,98
20,28,141,1,1,0,1,98
20,28,142,1,1,0,1,98
20,28,143,1,1,0,1,98
20,28,144,1,1,0,1,98
20,28,145,1,1,0,1,98
20,28,146,1,1,0,1,98
20,28,147,1,1,0,1,98
20,28,148,1,1,0,1,98
20,28,149,1,1,0,1,98
20,28,150,1,1,0,1,98
20,29,2,0,0,0,1,97
20,29,3,0,0,0,1,97
20,29,4,0,0,0,1,97
20,29,5,0,0,0,1,97
20,29,6,0,0,0,1,97
20,29,7,0,0,0,1,97
20,29,8,0,0,0,1,97
20,29,9,0,0,0,1,97
20,29,10,0,0,0,1,97
20,29,11,0,0,0,1,97
20,29,12,0,0,0,1,97
20,29,13,0,0,0,1,97
20,29,14,0,0,0,1,97
20,29,15,0,0,0,1,97
20,29,16,0,0,0,1,97
20,29,17,0,0,0,1,97
20,29,18,0,0,0,1,97
20,29,19,0,0,0,1,97
20,29,20,0,0,0,1,97
20,29,21,0,0,0,1,97
20,29,22,0,0,0,1,97
20,29,23,0,0,0,1,97
20,29,24,0,0,0,1,97
20,29,25,0,0,0,1,97
20,29,26,0,0,0,1,97
20,29,27,0,0,0,1,97
20,29,28,0,0,0,1,97
20,29,29,0,0,0,1,97
20,29,30,0,0,0,1,97
20,29,31,0,0,0,1,97
20,29,32,0,0,0,1,97
20,29,33,0,0,0,1,97
20,29,34,0,0,0,1,97
20,29,35,0,0,0,1,97
20,29,36,0,0,0,1,97
20,29,37,0,0,0,1,97
20,29,38,0,0,0,1,97
20,29,39,0,0,0,1,97
20,29,40,0,0,0,1,97
20,29,41,1,1,0,1,97
20,29,42,0,1,0,1,97
20,29,43,0,0,0,1,97
20,29,44,0,0,0,1,97
20,29,45,0,0,0,1,97
20,29,46,0,0,0,1,97
20,29,47,0,0,0,1,97
20,29,48,1,0,0,1,97
20,29,49,1,0,0,1,97
20,29,50,1,0,0,1,97
20,29,51,1,0,0,1,97
20,29,52,1,0,0,1,97
20,29,53,1,0,0,1,97
20,29,54,1,0,0,1,97
20,29,55,1,0,0,1,97
20,29,56,1,0,0,1,97
20,29,57,1,0,0,1,97
20,29,58,1,0,0,1,97
20,29,59,1,0,0,1,97
20,29,60,1,0,0,1,97
20,29,61,1,0,0,1,97
20,29,62,1,1,0,1,97
20,29,63,1,1,0,1,97
20,29,64,1,1,0,1,97
20,29,65,1,1,0,1,97
20,29,66,1,1,0,1,97
20,29,67,1,1,0,1,97
20,29,68,1,1,0,1,97
20,29,69,1,1,0,1,97
20,29,70,1,1,0,1,97
20,29,71,1,1,0,1,97
20,29,72,1,1,0,1,97
20,29,73,1,1,0,1,97
20,29,74,1,1,0,1,97
20,29,75,1,1,0,1,97
20,29,76,1,1,0,1,97
20,29,77,1,1,0,1,97
20,29,78,1,1,0,1,97
20,29,79,1,1,0,1,97
20,29,80,1,1,0,1,97
20,29,81,1,1,0,1,97
20,29,82,1,1,0,1,97
20,29,83,1,1,0,1,97
20,29,84,1,1,0,1,97
20,29,85,1,1,0,1,97
20,29,86,1,0,0,1,97
20,29,87,1,0,0,1,97
20,29,88,1,0,0,1,97
20,29,89,1,0,0,1,97
20,29,90,1,0,0,1,97
20,29,91,1,1,0,1,97
20,29,92,1,1,0,1,97
20,29,93,1,1,0,1,97
20,29,94,1,1,0,1,97
20,29,95,1,1,0,1,97
20,29,96,1,1,0,1,97
20,29,97,1,1,0,1,97
20,29,98,1,1,0,1,97
20,29,99,1,1,0,1,97
20,29,100,1,1,0,1,97
20,29,101,1,1,0,1,97
20,29,102,1,1,0,1,97
20,29,103,1,1,0,1,97
20,29,104,1,1,0,1,97
20,29,105,1,1,0,1,97
20,29,106,1,1,0,1,97
20,29,107,1,1,0,1,97
20,29,108,1,1,0,1,97
20,29,109,1,1,0,1,97
20,29,110,1,1,0,1,97
20,29,111,1,1,0,1,97
20,29,112,1,1,0,1,97
20,29,113,1,1,0,1,97
20,29,114,1,1,0,1,97
20,29,115,1,1,0,1,97
20,29,116,1,1,0,1,97
20,29,117,1,1,0,1,97
20,29,118,1,1,0,1,97
20,29,119,1,1,0,1,97
20,29,120,1,1,0,1,97
20,29,121,1,1,0,1,97
20,29,122,1,1,0,1,97
20,29,123,1,1,0,1,97
20,29,124,1,1,0,1,97
20,29,125,1,1,0,1,97
20,29,126,1,1,0,1,97
20,29,127,1,1,0,1,97
20,29,128,1,1,0,1,97
20,29,129,1,1,0,1,97
20,29,130,1,1,0,1,97
20,29,131,1,1,0,1,97
20,29,132,1,1,0,1,97
20,29,133,1,1,0,1,97
20,29,134,1,1,0,1,97
20,29,135,1,1,0,1,97
20,29,136,1,1,0,1,97
20,29,137,1,1,0,1,97
20,29,138,1,1,0,1,97
20,29,139,1,1,0,1,97
20,29,140,1,1,0,1,97
20,29,141,1,1,0,1,97
20,29,142,1,1,0,1,97
20,29,143,1,1,0,1,97
20,29,144,1,1,0,1,97
20,29,145,1,1,0,1,97
20,29,146,1,1,0,1,97
20,29,147,1,1,0,1,97
20,29,148,1,1,0,1,97
20,29,149,1,1,0,1,97
20,29,150,1,1,0,1,97
50,0,2,0,0,0,2,100
50,0,3,0,0,0,2,100
50,0,4,0,0,0,2,100
50,0,5,0,0,0,2,100
50,0,6,0,0,0,2,100
50,0,7,0,0,0,2,100
50,0,8,0,0,0,2,100
50,0,9,0,0,0,2,100
50,0,10,0,0,0,2,100
50,0,11,0,0,0,2,100
50,0,12,0,0,0,2,100
50,0,13,0,0,0,2,100
50,0,14,1,0,0,2,100
50,0,15,0,0,0,2,100
50,0,16,1,0,0,2,100
50,0,17,0,0,0,2,100
50,0,18,0,0,0,2,100
50,0,19,1,0,0,2,100
50,0,20,1,0,0,2,100
50,0,21,0,0,0,2,100
50,0,22,0,0,0,2,100
50,0,23,1,0,0,2,100
50,0,24,1,0,0,2,100
50,0,25,1,1,0,2,100
50,0,26,0,0,0,2,100
50,0,27,0,0,0,2,100
50,0,28,1,0,0,2,100
50,0,29,1,0,0,2,100
50,0,30,1,0,0,2,100
50,0,31,1,0,0,2,100
50,0,32,1,1,0,2,100
50,0,33,1,1,0,2,100
50,0,34,0,0,0,2,100
50,0,35,1,1,0,2,100
50,0,36,0,0,0,2,100
50,0,37,0,0,0,2,100
50,0,38,1,0,0,2,100
50,0,39,1,0,0,2,100
50,0,40,1,1,0,2,100
50,0,41,1,1,0,2,100
50,0,42,1,1,0,2,100
50,0,43,1,1,0,2,100
50,0,44,1,1,0,2,100
50,0,45,1,1,0,2,100
50,0,46,1,1,0,2,100
50,0,47,1,1,0,2,100
50,0,48,1,1,0,2,100
50,0,49,1,1,0,2,100
50,0,50,1,1,0,2,100
50,0,51,1,1,0,2,100
50,0,52,1,1,0,2,100
50,0,53,1,1,0,2,100
50,0,54,1,0,0,2,100
50,0,55,1,0,0,2,100
50,0,56,1,0,0,2,100
50,0,57,1,0,0,2,100
50,0,58,1,0,0,2,100
50,0,59,1,0,0,2,100
50,0,60,1,0,0,2,100
50,0,61,1,1,0,2,100
50,0,62,1,1,0,2,100
50,0,63,1,1,0,2,100
50,0,64,1,1,0,2,100
50,0,65,1,1,0,2,100
50,0,66,1,1,0,2,100
50,0,67,1,1,0,2,100
50,0,68,1,1,0,2,100
50,0,69,1,1,0,2,100
50,0,70,1,1,0,2,100
50,0,71,1,1,0,2,100
50,0,72,1,1,0,2,100
50,0,73,1,1,0,2,100
50,0,74,1,1,0,2,100
50,0,75,1,1,0,2,100
50,0,76,1,1,0,2,100
50,0,77,1,1,0,2,100
50,0,78,1,1,0,2,100
50,0,79,1,1,0,2,100
50,0,80,1,1,0,2,100
50,0,81,1,1,0,2,100
50,0,82,1,1,0,2,100
50,0,83,1,1,0,2,100
50,0,84,1,1,0,2,100
50,0,85,1,1,0,2,100
50,0,86,1,1,0,2,100
50,0,87,1,1,0,2,100
50,0,88,1,1,0,2,100
50,0,89,1,1,0,2,100
50,0,90,1,1,0,2,100
50,0,91,1,1,0,2,100
50,0,92,1,1,0,2,100
50,0,93,1,1,0,2,100
50,0,94,1,1,0,2,100
50,0,95,1,1,0,2,100
50,0,96,1,1,0,2,100
50,0,97,1,1,0,2,100
50,0,98,1,1,0,2,100
50,0,99,1,1,0,2,100
50,0,100,1,1,0,2,100
50,0,101,1,1,0,2,100
50,0,102,1,1,0,2,100
50,0,103,1,1,0,2,100
50,0,104,1,1,0,2,100
50,0,105,1,1,0,2,100
50,0,106,1,1,0,2,100
50,0,107,1,1,0,2,100
50,0,108,1,1,0,2,100
50,0,109,1,1,0,2,100
50,0,110,1,1,0,2,100
50,0,111,1,1,0,2,100
50,0,112,1,1,0,2,100
50,0,113,1,1,0,2,100
50,0,114,1,1,0,2,100
50,0,115,1,1,0,2,100
50,0,116,1,1,0,2,100
50,0,117,1,1,0,2,100
50,0,118,1,1,0,2,100
50,0,119,1,1,0,2,100
50,0,120,1,1,0,2,100
50,0,121,1,1,0,2,100
50,0,122,1,1,0,2,100
50,0,123,1,1,0,2,100
50,0,124,1,1,0,2,100
50,0,125,1,1,0,2,100
50,0,126,1,1,0,2,100
50,0,127,1,1,0,2,100
50,0,128,1,1,0,2,100
50,0,129,1,1,0,2,100
50,0,130,1,1,0,2,100
50,0,131,1,1,0,2,100
50,0,132,1,1,0,2,100
50,0,133,1,1,0,2,100
50,0,134,1,1,0,2,100
50,0,135,1,1,0,2,100
50,0,136,1,1,0,2,100
50,0,137,1,1,0,2,100
50,0,138,1,1,0,2,100
50,0,139,1,1,0,2,100
50,0,140,1,1,0,2,100
50,0,141,1,1,0,2,100
50,0,142,1,1,0,2,100
50,0,143,1,1,0,2,100
50,0,144,1,1,0,2,100
50,0,145,1,1,0,2,100
50,0,146,1,1,0,2,100
50,0,147,1,1,0,2,100
50,0,148,1,1,0,2,100
50,0,149,1,1,0,2,100
50,0,150,1,1,0,2,100
50,1,2,0,0,0,1,100
50,1,3,0,0,0,1,100
50,1,4,0,0,0,1,100
50,1,5,0,0,0,1,100
50,1,6,0,0,0,1,100
50,1,7,0,0,0,1,100
50,1,8,0,0,0,1,100
50,1,9,0,0,0,1,100
50,1,10,0,0,0,1,100
50,1,11,0,0,0,1,100
50,1,12,0,0,0,1,100
50,1,13,0,0,0,1,100
50,1,14,0,0,0,1,100
50,1,15,0,0,0,1,100
50,1,16,0,0,0,1,100
50,1,17,1,0,0,1,100
50,1,18,0,0,0,1,100
50,1,19,0,0,0,1,100
50,1,20,0,0,0,1,100
50,1,21,0,0,0,1,100
50,1,22,0,0,0,1,100
50,1,23,1,0,0,1,100
50,1,24,1,0,0,1,100
50,1,25,1,0,0,1,100
50,1,26,1,0,0,1,100
50,1,27,1,0,0,1,100
50,1,28,1,0,0,1,100
50,1,29,1,0,0,1,100
50,1,30,1,0,0,1,100
50,1,31,1,0,0,1,100
50,1,32,0,0,0,1,100
50,1,33,0,0,0,1,100
50,1,34,1,0,0,1,100
50,1,35,1,1,0,1,100
50,1,36,1,1,0,1,100
50,1,37,1,0,0,1,100
50,1,38,1,0,0,1,100
50,1,39,1,0,0,1,100
50,1,40,1,0,0,1,100
50,1,41,1,0,0,1,100
50,1,42,1,0,0,1,100
50,1,43,1,0,0,1,100
50,1,44,1,0,0,1,100
50,1,45,1,0,0,1,100
50,1,46,1,0,0,1,100
50,1,47,1,0,0,1,100
50,1,48,1,0,0,1,100
50,1,49,1,0,0,1,100
50,1,50,1,0,0,1,100
50,1,51,1,0,0,1,100
50,1,52,1,1,0,1,100
50,1,53,1,1,0,1,100
50,1,54,1,1,0,1,100
50,1,55,1,1,0,1,100
50,1,56,1,1,0,1,100
50,1,57,1,1,0,1,100
50,1,58,1,1,0,1,100
50,1,59,1,1,0,1,100
50,1,60,1,1,0,1,100
50,1,61,1,1,0,1,100
50,1,62,1,1,0,1,100
50,1,63,1,1,0,1,100
50,1,64,1,1,0,1,100
50,1,65,1,1,0,1,100
50,1,66,1,1,0,1,100
50,1,67,1,1,0,1,100
50,1,68,1,1,0,1,100
50,1,69,1,1,0,1,100
50,1,70,1,1,0,1,100
50,1,71,1,1,0,1,100
50,1,72,1,1,0,1,100
50,1,73,1,1,0,1,100
50,1,74,1,1,0,1,100
50,1,75,1,1,0,1,100
50,1,76,1,1,0,1,100
50,1,77,1,1,0,1,100
50,1,78,1,1,0,1,100
50,1,79,1,1,0,1,100
50,1,80,1,1,0,1,100
50,1,81,1,1,0,1,100
50,1,82,1,1,0,1,100
50,1,83,1,1,0,1,100
50,1,84,1,1,0,1,100
50,1,85,1,0,0,1,100
50,1,86,1,0,0,1,100
50,1,87,1,0,0,1,100
50,1,88,1,0,0,1,100
50,1,89,1,0,0,1,100
50,1,90,1,0,0,1,100
50,1,91,1,0,0,1,100
50,1,92,1,0,0,1,100
50,1,93,1,0,0,1,100
50,1,94,1,0,0,1,100
50,1,95,1,0,0,1,100
50,1,96,1,0,0,1,100
50,1,97,1,0,0,1,100
50,1,98,1,0,0,1,100
50,1,99,1,0,0,1,100
50,1,100,1,0,0,1,100
50,1,101,1,0,0,1,100
50,1,102,1,0,0,1,100
50,1,103,1,1,0,1,100
50,1,104,1,1,0,1,100
50,1,105,1,1,0,1,100
50,1,106,1,1,0,1,100
50,1,107,1,1,0,1,100
50,1,108,1,1,0,1,100
50,1,109,1,1,0,1,100
50,1,110,1,1,0,1,100
50,1,111,1,1,0,1,100
50,1,112,1,1,0,1,100
50,1,113,1,1,0,1,100
50,1,114,1,1,0,1,100
50,1,115,1,1,0,1,100
50,1,116,1,1,0,1,100
50,1,117,1,1,0,1,100
50,1,118,1,1,0,1,100
50,1,119,1,1,0,1,100
50,1,120,1,1,0,1,100
50,1,121,1,1,0,1,100
50,1,122,1,1,0,1,100
50,1,123,1,1,0,1,100
50,1,124,1,1,0,1,100
50,1,125,1,1,0,1,100
50,1,126,1,1,0,1,100
50,1,127,1,1,0,1,100
50,1,128,1,1,0,1,100
50,1,129,1,1,0,1,100
50,1,130,1,1,0,1,100
50,1,131,1,1,0,1,100
50,1,132,1,1,0,1,100
50,1,133,1,1,0,1,100
50,1,134,1,1,0,1,100
50,1,135,1,1,0,1,100
50,1,136,1,1,0,1,100
50,1,137,1,1,0,1,100
50,1,138,1,1,0,1,100
50,1,139,1,1,0,1,100
